"GRIDID","CLONG","CLAT","PCNT"
"GRID101036","121.387876","30.845941","0"
"GRID102036","121.393152","30.845941","0"
"GRID103036","121.398427","30.845941","0"
"GRID104036","121.403703","30.845941","0"
"GRID105036","121.408978","30.845941","0"
"GRID106036","121.414254","30.845941","0"
"GRID107036","121.419529","30.845941","0"
"GRID108036","121.424805","30.845941","0"
"GRID109036","121.43008","30.845941","0"
"GRID110036","121.435356","30.845941","0"
"GRID111036","121.440631","30.845941","230"
"GRID112036","121.445907","30.845941","0"
"GRID113036","121.451183","30.845941","0"
"GRID114036","121.456458","30.845941","0"
"GRID115036","121.461734","30.845941","0"
"GRID116036","121.467009","30.845941","0"
"GRID117036","121.472285","30.845941","0"
"GRID118036","121.47756","30.845941","0"
"GRID119036","121.482836","30.845941","0"
"GRID120036","121.488111","30.845941","66"
"GRID121036","121.493387","30.845941","0"
"GRID122036","121.498663","30.845941","0"
"GRID123036","121.503938","30.845941","0"
"GRID124036","121.509214","30.845941","1747"
"GRID125036","121.514489","30.845941","286"
"GRID126036","121.519765","30.845941","0"
"GRID127036","121.52504","30.845941","157"
"GRID128036","121.530316","30.845941","0"
"GRID129036","121.535591","30.845941","0"
"GRID130036","121.540867","30.845941","0"
"GRID131036","121.546142","30.845941","60"
"GRID132036","121.551418","30.845941","0"
"GRID133036","121.556694","30.845941","0"
"GRID134036","121.561969","30.845941","148"
"GRID135036","121.567245","30.845941","0"
"GRID136036","121.57252","30.845941","0"
"GRID137036","121.577796","30.845941","0"
"GRID138036","121.583071","30.845941","84"
"GRID139036","121.588347","30.845941","0"
"GRID140036","121.593622","30.845941","0"
"GRID141036","121.598898","30.845941","0"
"GRID142036","121.604173","30.845941","0"
"GRID143036","121.609449","30.845941","0"
"GRID144036","121.614725","30.845941","0"
"GRID145036","121.62","30.845941","0"
"GRID146036","121.625276","30.845941","0"
"GRID147036","121.630551","30.845941","0"
"GRID173037","121.767715","30.850432","0"
"GRID174037","121.772991","30.850432","0"
"GRID175037","121.778266","30.850432","0"
"GRID176037","121.783542","30.850432","0"
"GRID177037","121.788818","30.850432","33"
"GRID178037","121.794093","30.850432","2"
"GRID179037","121.799369","30.850432","0"
"GRID180037","121.804644","30.850432","0"
"GRID181037","121.80992","30.850432","49"
"GRID182037","121.815195","30.850432","28"
"GRID183037","121.820471","30.850432","0"
"GRID184037","121.825746","30.850432","0"
"GRID185037","121.831022","30.850432","15"
"GRID186037","121.836298","30.850432","0"
"GRID187037","121.841573","30.850432","0"
"GRID188037","121.846849","30.850432","0"
"GRID189037","121.852124","30.850432","0"
"GRID190037","121.8574","30.850432","0"
"GRID191037","121.862675","30.850432","0"
"GRID192037","121.867951","30.850432","0"
"GRID193037","121.873226","30.850432","0"
"GRID194037","121.878502","30.850432","104"
"GRID195037","121.883777","30.850432","0"
"GRID196037","121.889053","30.850432","0"
"GRID197037","121.894329","30.850432","0"
"GRID028038","121.002761","30.854924","0"
"GRID029038","121.008037","30.854924","0"
"GRID030038","121.013312","30.854924","0"
"GRID031038","121.018588","30.854924","0"
"GRID032038","121.023863","30.854924","0"
"GRID033038","121.029139","30.854924","0"
"GRID034038","121.034414","30.854924","0"
"GRID035038","121.03969","30.854924","41"
"GRID036038","121.044965","30.854924","0"
"GRID037038","121.050241","30.854924","0"
"GRID038038","121.055517","30.854924","0"
"GRID039038","121.060792","30.854924","0"
"GRID040038","121.066068","30.854924","0"
"GRID041038","121.071343","30.854924","258"
"GRID042038","121.076619","30.854924","0"
"GRID043038","121.081894","30.854924","0"
"GRID044038","121.08717","30.854924","0"
"GRID045038","121.092445","30.854924","0"
"GRID046038","121.097721","30.854924","0"
"GRID047038","121.102996","30.854924","0"
"GRID048038","121.108272","30.854924","0"
"GRID049038","121.113548","30.854924","0"
"GRID050038","121.118823","30.854924","0"
"GRID051038","121.124099","30.854924","0"
"GRID052038","121.129374","30.854924","0"
"GRID053038","121.13465","30.854924","0"
"GRID054038","121.139925","30.854924","0"
"GRID055038","121.145201","30.854924","0"
